X,Y,FID,OBJECTID,RANK,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,EMPLOYEES,REVENUES,LATITUDE,LONGITUDE,SOURCE,PRC,COUNTYFIPS,COMMENTS,WEBSITE,PROFIT
-89.28863,43.1549,94,94,315,AMERICAN FAMILY INSURANCE GROUP,6000 AMERICAN PARKWAY,NOT AVAILABLE,MADISON,WI,53783,DANE,10471,8829,43.1549,-89.28863,BING MAPS,ADDRESS,55025,NOT AVAILABLE,HTTPS://WWW.AMFAM.COM/,325.6
-76.64913,40.30256,95,95,369,HERSHEY,100 CRYSTAL A DRIVE,NOT AVAILABLE,HERSHEY,PA,17033,DAUPHIN,17140,7440,40.30256,-76.64913,BING MAPS,ADDRESS,42043,NOT AVAILABLE,HTTPS://WWW.HERSHEYS.COM/EN_US/HOME.HTML,720
-86.6993,36.30908,96,96,128,DOLLAR GENERAL,100 MISSION RIDGE,NOT AVAILABLE,GOODLETTSVILLE,TN,37072,DAVIDSON,121000,21987,36.30908,-86.6993,BING MAPS,ADDRESS,47037,NOT AVAILABLE,HTTPS://WWW.DOLLARGENERAL.COM/,1251.1
-86.81451,36.15317,97,97,63,HCA HOLDINGS,1 PARK PLAZA,NOT AVAILABLE,NASHVILLE,TN,37203,DAVIDSON,210500,44747,36.15317,-86.81451,BING MAPS,ADDRESS,47037,NOT AVAILABLE,HTTPS://HCAHEALTHCARE.COM/,2890
-75.35803,40.04169,98,98,489,AIRGAS,259 NORTH RADNOR-CHESTER ROAD,NOT AVAILABLE,RADNOR,PA,19087,DELAWARE,17000,5314,40.04169,-75.35803,BING MAPS,ADDRESS,42045,NOT AVAILABLE,HTTP://WWW.AIRGAS.COM/,337.5
-75.46781,40.0692,99,99,11,AMERISOURCEBERGEN,1300 MORRIS DRIVE,NOT AVAILABLE,CHESTERBROOK,PA,19087,DELAWARE,18500,146850,40.0692,-75.46781,BING MAPS,ADDRESS,42045,NOT AVAILABLE,HTTPS://WWW.AMERISOURCEBERGEN.COM/ABCNEW/,1427.9
-75.36449,40.04054,100,100,207,LINCOLN NATIONAL,150 NORTH RADNOR CHESTER ROAD,NOT AVAILABLE,RADNOR,PA,19087,DELAWARE,9057,13330,40.04054,-75.36449,BING MAPS,ADDRESS,42045,NOT AVAILABLE,HTTPS://WWW.LFG.COM/PUBLIC/INDIVIDUAL,1192
-105.00405,39.75385,101,101,181,DAVITA HEALTHCARE PARTNERS,2000 16TH STREET,NOT AVAILABLE,DENVER,CO,80202,DENVER,70300,15197,39.75385,-105.00405,BING MAPS,ADDRESS,08031,NOT AVAILABLE,HTTPS://WWW.DAVITA.COM/,879.9
-77.07715,38.94045,102,102,20,FANNIE MAE,3900 WISCONSIN AVENUE NW,NOT AVAILABLE,WASHINGTON,DC,20016,DISTRICT OF COLUMBIA,7000,107162,38.94045,-77.07715,BING MAPS,ADDRESS,11001,NOT AVAILABLE,HTTP://WWW.FANNIEMAE.COM/PORTAL/INDEX.HTML,12313
-77.04905,38.90158,103,103,144,DANAHER,2200 PENNSYLVANIA AVENUE NW,NOT AVAILABLE,WASHINGTON,DC,20037,DISTRICT OF COLUMBIA,62000,19912,38.90158,-77.04905,BING MAPS,ADDRESS,11001,NOT AVAILABLE,HTTP://WWW.DANAHER.COM/,2553.7
-95.92733,41.2563,104,104,197,CONAGRA FOODS,1 CONAGRA DRIVE,NOT AVAILABLE,OMAHA,NE,68102,DOUGLAS,20900,14134,41.2563,-95.92733,BING MAPS,ADDRESS,00055,NOT AVAILABLE,HTTP://WWW.CONAGRABRANDS.COM/,-677
-95.96556,41.25721,105,105,2,BERKSHIRE HATHAWAY,3555 FARNAM STREET,1440 KIEWIT PLAZA,OMAHA,NE,68131,DOUGLAS,367700,223604,41.25721,-95.96556,BING MAPS,ADDRESS,00055,NOT AVAILABLE,HTTP://WWW.BERKSHIREHATHAWAY.COM/,24074
-95.93518,41.25917,106,106,143,UNION PACIFIC,1400 DOUGLAS STREET,NOT AVAILABLE,OMAHA,NE,68179,DOUGLAS,42919,19941,41.25917,-95.93518,BING MAPS,ADDRESS,00055,NOT AVAILABLE,HTTPS://WWW.UP.COM/INDEX.HTM,4233
-88.01484,41.98806,107,107,462,ARTHUR J. GALLAGHER,2 PIERCE PLACE,NOT AVAILABLE,ITASCA,IL,60143,DUPAGE,24790,5595,41.98806,-88.01484,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTPS://WWW.AJG.COM/,414.4
-88.00463,41.8323,108,108,338,UNIVAR,3075 HIGHLAND PARKWAY,SUITE 200,DOWNERS GROVE,IL,60515,DUPAGE,8700,8074,41.8323,-88.00463,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTP://WWW.UNIVAR.COM/US,-68.4
-88.00745,41.83254,109,109,392,DOVER,3005 HIGHLAND PARKWAY,NOT AVAILABLE,DOWNERS GROVE,IL,60515,DUPAGE,29000,6794,41.83254,-88.00745,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTPS://WWW.DOVERCORPORATION.COM/,508.9
-87.94548,41.84894,110,110,112,MCDONALD'S,1 MCDONALD'S PLAZA,NOT AVAILABLE,OAK BROOK,IL,60523,DUPAGE,375000,24622,41.84894,-87.94548,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTPS://WWW.MCDONALDS.COM/US/EN-US.HTML,4686.5
-87.94812,41.84962,111,111,427,TREEHOUSE FOODS,2021 SPRING ROAD,SUITE 600,OAK BROOK,IL,60523,DUPAGE,16027,6175,41.84962,-87.94812,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTP://WWW.TREEHOUSEFOODS.COM/,-228.6
-88.10736,41.81126,112,112,337,NAVISTAR INTERNATIONAL,2701 NAVISTAR DRIVE,NOT AVAILABLE,LISLE,IL,60532,DUPAGE,11300,8111,41.81126,-88.10736,BING MAPS,ADDRESS,17043,NOT AVAILABLE,HTTP://WWW.NAVISTAR.COM/NAVISTAR/,-97
-78.84023,35.88038,113,113,390,QUINTILES TRANSNATIONAL HOLDINGS,4820 EMPEROR BOULEVARD,NOT AVAILABLE,DURHAM,NC,27703,DURHAM,50000,6878,35.88038,-78.84023,BING MAPS,ADDRESS,37063,NOT AVAILABLE,HTTPS://WWW.IQVIA.COM/,115
-81.66411,30.32474,114,114,257,CSX,500 WATER STREET,15TH FLOOR,JACKSONVILLE,FL,32202,DUVAL,26628,11069,30.32474,-81.66411,BING MAPS,ADDRESS,12031,NOT AVAILABLE,HTTPS://WWW.CSX.COM/,1714
-81.67456,30.31897,115,115,293,FIDELITY NATIONAL FINANCIAL,601 RIVERSIDE AVENUE,NOT AVAILABLE,JACKSONVILLE,FL,32204,DUVAL,55219,9554,30.31897,-81.67456,BING MAPS,ADDRESS,12031,NOT AVAILABLE,HTTP://WWW.FNF.COM/,650
-81.67456,30.31897,116,116,301,FIDELITY NATIONAL INFORMATION SERVICES,601 RIVERSIDE AVENUE,NOT AVAILABLE,JACKSONVILLE,FL,32204,DUVAL,55000,9241,30.31897,-81.67456,BING MAPS,ADDRESS,12031,NOT AVAILABLE,HTTPS://WWW.FISGLOBAL.COM/,568
-84.64068,42.72472,117,117,398,AUTO-OWNERS INSURANCE,6101 ANACAPRI BOULEVARD,NOT AVAILABLE,LANSING,MI,48917,EATON,4737,6775,42.72472,-84.64068,BING MAPS,ADDRESS,26045,NOT AVAILABLE,HTTPS://WWW.AUTO-OWNERS.COM/,706.3
-106.48934,31.75895,118,118,349,WESTERN REFINING,123 WEST MILLS AVENUE,SUITE 200,EL PASO,TX,79901,EL PASO,7134,7743,31.75895,-106.48934,BING MAPS,ADDRESS,48141,NOW ANDEAVOR,HTTP://WWW.ANDEAVOR.COM/,124.9
-78.87331,42.88876,119,119,455,M&T BANK CORP.,1 M&T PLAZA,NOT AVAILABLE,BUFFALO,NY,14203,ERIE,16487,5722,42.88876,-78.87331,BING MAPS,ADDRESS,36049,NOT AVAILABLE,HTTPS://WWW.MTB.COM/HOME-PAGE,1315.1
-80.084,42.13031,120,120,382,ERIE INSURANCE GROUP,100 ERIE INSURANCE PLACE,NOT AVAILABLE,ERIE,PA,16530,ERIE,4988,7016,42.13031,-80.084,BING MAPS,ADDRESS,42049,NOT AVAILABLE,HTTPS://WWW.ERIEINSURANCE.COM/,741.9
-74.30939,40.81623,121,121,240,ADP,1 ADP BOULEVARD,NOT AVAILABLE,ROSELAND,NJ,07068,ESSEX,57000,11668,40.81623,-74.30939,BING MAPS,ADDRESS,34013,NOT AVAILABLE,HTTPS://WWW.ADP.COM/,1492.5
-74.17158,40.73666,122,122,48,PRUDENTIAL FINANCIAL,751 BROAD STREET,NOT AVAILABLE,NEWARK,NJ,07102,ESSEX,49739,58779,40.73666,-74.17158,BING MAPS,ADDRESS,34013,NOT AVAILABLE,HTTPS://WWW.PRUDENTIAL.COM/,4368
-74.16963,40.7379,123,123,308,PUBLIC SERVICE ENTERPRISE GROUP,80 PARK PLAZA,NOT AVAILABLE,NEWARK,NJ,07102,ESSEX,13065,9061,40.7379,-74.16963,BING MAPS,ADDRESS,34013,NOT AVAILABLE,HTTPS://WWW.PSEG.COM/,887
-77.34999,38.95224,124,124,446,NVR,11700 PLAZA AMERICAN DRIVE,SUITE 500,RESTON,VA,20190,FAIRFAX,4900,5835,38.95224,-77.34999,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTP://WWW.NVRINC.COM/,425.3
-77.35907,38.95909,125,125,381,LEIDOS HOLDINGS,11951 FREEDOM DRIVE,NOT AVAILABLE,RESTON,VA,20190,FAIRFAX,32000,7043,38.95909,-77.35907,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.LEIDOS.COM/,244
-77.220295,38.923544,126,126,379,COMPUTER SCIENCES CORPORATION,1775 TYSONS BOULEVARD,NOT AVAILABLE,MCLEAN,VA,22102,FAIRFAX,59000,7106,38.923544,-77.220295,MANUAL,ON-ENTITY,51059,NOW DXC TECHNOLOGY,HTTP://WWW.DXC.TECHNOLOGY/,251
-77.21468,38.86895,127,127,90,GENERAL DYNAMICS,2941 FAIRVIEW PARK DRIVE,NOT AVAILABLE,FALLS CHURCH,VA,22042,FAIRFAX,98800,31353,38.86895,-77.21468,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.GD.COM/,2955
-77.21551,38.86758,128,128,114,NORTHROP GRUMMAN,2980 FAIRVIEW PARK DRIVE,NOT AVAILABLE,FALLS CHURCH,VA,22042,FAIRFAX,67000,24508,38.86758,-77.21551,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTP://WWW.NORTHROPGRUMMAN.COM/PAGES/DEFAULT.ASPX,2200
-77.21557,38.92871,129,129,443,ADOBE SYSTEMS,7930 JONES BRANCH DRIVE,SUITE 510,MCLEAN,VA,22102,FAIRFAX,15706,5854,38.92871,-77.21557,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.ADOBE.COM/,1168.8
-77.23179,38.92229,130,130,481,BOOZ ALLEN HAMILTON HOLDING,8283 GREENSBORO DRIVE,NOT AVAILABLE,MCLEAN,VA,22102,FAIRFAX,22600,5406,38.92229,-77.23179,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.BOOZALLEN.COM/,294.1
-77.21334,38.92432,131,131,100,CAPITAL ONE FINANCIAL,1680 CAPITAL ONE DRIVE,NOT AVAILABLE,MCLEAN,VA,22102,FAIRFAX,47300,27519,38.92432,-77.21334,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.CAPITALONE.COM/,3751
-77.22706,38.93286,132,132,39,FREDDIE MAC,8200 JONES BRANCH DRIVE,NOT AVAILABLE,MCLEAN,VA,22102,FAIRFAX,5982,65665,38.93286,-77.22706,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTP://WWW.FREDDIEMAC.COM/,7815
-77.21557,38.92871,133,133,241,HILTON WORLDWIDE HOLDINGS,7930 JONES BRANCH DRIVE,NOT AVAILABLE,MCLEAN,VA,22102,FAIRFAX,169000,11663,38.92871,-77.21557,BING MAPS,ADDRESS,51059,NOT AVAILABLE,HTTPS://WWW.HILTON.COM/EN/CORPORATE/,348
-73.53267,41.38683,134,134,275,PRAXAIR,39 OLD RIDGEBURY ROAD,NOT AVAILABLE,DANBURY,CT,06810,FAIRFIELD,26498,10534,41.38683,-73.53267,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTP://WWW.PRAXAIR.COM/,1500
-73.25309,41.21922,135,135,13,GENERAL ELECTRIC,3135 EASTON TURNPIKE,NOT AVAILABLE,FAIRFIELD,CT,06828,FAIRFIELD,295000,126661,41.21922,-73.25309,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.GE.COM/,8831
-73.62254,41.01869,136,136,354,W.R. BERKLEY,475 STEAMBOAT ROAD,NOT AVAILABLE,GREENWICH,CT,06830,FAIRFIELD,7608,7654,41.01869,-73.62254,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.WRBERKLEY.COM/,601.9
-73.64796,41.01936,137,137,191,XPO LOGISTICS,5 GREENWICH OFFICE PARK,NOT AVAILABLE,GREENWICH,CT,06831,FAIRFIELD,87000,14619,41.01936,-73.64796,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.XPO.COM/,69
-73.42985,41.14499,138,138,162,XEROX,45 GLOVER AVENUE,NOT AVAILABLE,NORWALK,CT,06850,FAIRFIELD,133600,17126,41.14499,-73.42985,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.XEROX.COM/,-477
-73.42656,41.14935,139,139,360,EMCOR GROUP,301 MERRITT SEVEN,NOT AVAILABLE,NORWALK,CT,06851,FAIRFIELD,31000,7552,41.14935,-73.42656,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://EMCORGROUP.COM/,181.9
-73.42684,41.14844,140,140,313,FRONTIER COMMUNICATIONS,401 MERRITT 7,NOT AVAILABLE,NORWALK,CT,06851,FAIRFIELD,28332,8896,41.14844,-73.42684,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://FRONTIER.COM/,-373
-73.45417,41.09313,141,141,268,PRICELINE GROUP,800 CONNECTICUT AVENUE,3W01,NORWALK,CT,06854,FAIRFIELD,18500,10743,41.09313,-73.45417,BING MAPS,ADDRESS,09001,NOW BOOKING HOLDINGS,HTTPS://WWW.BOOKINGHOLDINGS.COM/,2135
-73.33089,41.12544,142,142,445,TEREX,200 NYALA FARM ROAD,NOT AVAILABLE,WESTPORT,CT,06880,FAIRFIELD,18100,5841,41.12544,-73.33089,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.TEREX.COM/,-176.1
-73.5389,41.04985,143,143,96,CHARTER COMMUNICATIONS,400 ATLANTIC STREET,SUITE 1500,STAMFORD,CT,06901,FAIRFIELD,91500,29003,41.04985,-73.5389,BING MAPS,ADDRESS,09001,THEY ARE BUILDING A NEW HQ AT 406 WASHINGTON BOULEVARD FOR OCCUPANCY IN 2019.,HTTP://IR.CHARTER.COM/PHOENIX.ZHTML?C=112298&P=IROL-IRHOME,3522
-73.5389,41.04985,144,144,386,HARMAN INTERNATIONAL INDUSTRIES,400 ATLANTIC STREET,NOT AVAILABLE,STAMFORD,CT,06901,FAIRFIELD,26000,6912,41.04985,-73.5389,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.HARMAN.COM/,361.7
-73.56197,41.09674,145,145,185,SYNCHRONY FINANCIAL,777 LONG RIDGE ROAD,NOT AVAILABLE,STAMFORD,CT,06902,FAIRFIELD,15000,15122,41.09674,-73.56197,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.SYNCHRONY.COM/,2251
-73.54979,41.04426,146,146,452,UNITED RENTALS,100 FIRST STAMFORD PLACE,SUITE 700,STAMFORD,CT,06902,FAIRFIELD,12500,5762,41.04426,-73.54979,BING MAPS,ADDRESS,09001,NOT AVAILABLE,HTTPS://WWW.UNITEDRENTALS.COM/,566
-80.24518,36.09576,147,147,245,BB&T CORP.,200 WEST 2ND STREET,NOT AVAILABLE,WINSTON-SALEM,NC,27101,FORSYTH,37500,11538,36.09576,-80.24518,BING MAPS,ADDRESS,37067,NOT AVAILABLE,HTTPS://WWW.BBT.COM/,2426
-80.24373,36.09949,148,148,223,REYNOLDS AMERICAN,401 NORTH MAIN STREET,NOT AVAILABLE,WINSTON-SALEM,NC,27101,FORSYTH,5525,12503,36.09949,-80.24373,BING MAPS,ADDRESS,37067,NOT AVAILABLE,HTTP://WWW.REYNOLDSAMERICAN.COM/HOME/DEFAULT.ASPX,6073
-80.26355,36.18974,149,149,432,HANESBRANDS,1000 EAST HANES MILL ROAD,NOT AVAILABLE,WINSTON-SALEM,NC,27105,FORSYTH,67800,6063,36.18974,-80.26355,BING MAPS,ADDRESS,37067,NOT AVAILABLE,HTTPS://WWW.HANES.COM/CORPORATE,539.4
-83.10936,39.95917,150,150,495,BIG LOTS,300 PHILLIPI ROAD,NOT AVAILABLE,COLUMBUS,OH,43228,FRANKLIN,23150,5200,39.95917,-83.10936,BING MAPS,ADDRESS,39049,NOT AVAILABLE,HTTP://WWW.BIGLOTS.COM/,152.8
-83.12077,40.10899,151,151,15,CARDINAL HEALTH,7000 CARDINAL PLACE,NOT AVAILABLE,DUBLIN,OH,43017,FRANKLIN,37300,121546,40.10899,-83.12077,BING MAPS,ADDRESS,39049,NOT AVAILABLE,HTTPS://WWW.CARDINALHEALTH.COM/EN.HTML,1427
-83.00596,39.96514,152,152,167,AMERICAN ELECTRIC POWER,1 RIVERSIDE PLAZA,NOT AVAILABLE,COLUMBUS,OH,43215,FRANKLIN,17634,16380,39.96514,-83.00596,BING MAPS,ADDRESS,39049,NOT AVAILABLE,HTTPS://WWW.AEP.COM/,610.9
-83.00345,39.96857,153,153,68,NATIONWIDE,1 NATIONWIDE BOULEVARD,NOT AVAILABLE,COLUMBUS,OH,43215,FRANKLIN,34320,40074,39.96857,-83.00345,BING MAPS,ADDRESS,39049,NOT AVAILABLE,HTTPS://WWW.NATIONWIDE.COM/,334.3
-82.89613,40.05448,154,154,220,L BRANDS,3 LIMITED PARKWAY,NOT AVAILABLE,COLUMBUS,OH,43230,FRANKLIN,59100,12574,40.05448,-82.89613,BING MAPS,ADDRESS,39049,NOT AVAILABLE,HTTPS://WWW.LB.COM/,1158.1
-84.3547,33.93467,155,155,331,VERITIV,1000 ABERNATHY ROAD,SUITE 1700,ATLANTA,GA,30328,FULTON,8700,8327,33.93467,-84.3547,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.VERITIVCORP.COM/,21
-84.09278,34.00499,156,156,410,ASBURY AUTOMOTIVE GROUP,2905 PREMIERE PARKWAY NW,NOT AVAILABLE,DULUTH,GA,30097,FULTON,7900,6528,34.00499,-84.09278,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.ASBURYAUTO.COM/,167.2
-84.38826,33.76434,157,157,145,SOUTHERN,30 IVAN ALLEN JR. BOULEVARD NW,NOT AVAILABLE,ATLANTA,GA,30308,FULTON,32015,19896,33.76434,-84.38826,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.SOUTHERNCOMPANY.COM,2448
-84.38652,33.76286,158,158,303,SUNTRUST BANKS,303 PEACHTREE STREET NE,NOT AVAILABLE,ATLANTA,GA,30308,FULTON,24375,9161,33.76286,-84.38652,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.SUNTRUST.COM/,1878
-84.39629,33.77128,159,159,64,COCA-COLA,1 COCA-COLA PLAZA,NOT AVAILABLE,ATLANTA,GA,30313,FULTON,100300,41863,33.77128,-84.39629,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTP://WWW.COCA-COLA.COM/GLOBAL/,6527
-84.43108,33.90902,160,160,437,INTERCONTINENTAL EXCHANGE,5660 NEW NORTHSIDE DRIVE NW,FLOOR 3,ATLANTA,GA,30328,FULTON,5631,5958,33.90902,-84.43108,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.INTERCONTINENTALEXCHANGE.COM/INDEX,1422
-74.027717,40.738661,161,161,208,NEWELL BRANDS,221 RIVER STREET,NOT AVAILABLE,HOBOKEN,NJ,07030,HUDSON,53400,13264,40.738661,-74.027717,MANUAL,ON-ENTITY,34121,NOT AVAILABLE,HTTPS://WWW.NEWELLBRANDS.COM/,527.8
-84.36142,33.94199,162,162,46,UPS,55 GLENLAKE PARKWAY NE,NOT AVAILABLE,ATLANTA,GA,30328,FULTON,335520,60906,33.94199,-84.36142,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.UPS.COM/US/EN/GLOBAL.PAGE,3431
-84.36033,33.90543,163,163,242,FIRST DATA,5565 GLENRIDGE CONNECTOR NE,NOT AVAILABLE,ATLANTA,GA,30342,FULTON,24000,11584,33.90543,-84.36033,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.FIRSTDATA.COM/EN_US/HOME.HTML,420
-84.42315,33.6564,164,164,71,DELTA AIR LINES,1030 DELTA BOULEVARD,NOT AVAILABLE,ATLANTA,GA,30354,FULTON,83756,39639,33.6564,-84.42315,BING MAPS,ADDRESS,13121,NOT AVAILABLE,HTTPS://WWW.DELTA.COM,4373
-77.67067,37.63877,165,165,174,CARMAX,12800 TUCKAHOE CREEK PARKWAY,NOT AVAILABLE,RICHMOND,VA,23238,GOOCHLAND,22429,15833,37.63877,-77.67067,BING MAPS,ADDRESS,51075,NOT AVAILABLE,HTTPS://WWW.CARMAX.COM/,623.4
-84.93784,34.47421,166,166,311,MOHAWK INDUSTRIES,160 SOUTH INDUSTRIAL BOULEVARD,NOT AVAILABLE,CALHOUN,GA,30701,GORDON,37800,8959,34.47421,-84.93784,BING MAPS,ADDRESS,13129,NOT AVAILABLE,HTTPS://MOHAWKIND.COM/,930.4
-93.24937,37.20792,167,167,323,O'REILLY AUTOMOTIVE,233 SOUTH PATTERSON AVENUE,NOT AVAILABLE,SPRINGFIELD,MO,65802,GREENE,58397,8593,37.20792,-93.24937,BING MAPS,ADDRESS,29077,NOT AVAILABLE,HTTPS://MOHAWKIND.COM/,1037.7
-79.79907,36.12171,168,168,230,VF,105 CORPORATE CENTER BOULEVARD,NOT AVAILABLE,GREENSBORO,NC,27408,GUILFORD,69000,12207,36.12171,-79.79907,BING MAPS,ADDRESS,37081,NOT AVAILABLE,HTTPS://WWW.VFC.COM/,1074.1
